auc,precision,recall,accuracy,model,sampling,rep
0.9201154956689124,0.9041989400733795,0.9012596505485575,0.8634285714285714,node_basic,node,21
0.9199500660740663,0.9043336058871627,0.8988216172287687,0.862,node_full,node,21
0.9280396905879946,0.9099429502852485,0.9073547338480292,0.8717142857142857,egoalter_basic,node,21
0.927361937661592,0.9090909090909091,0.9061357171881349,0.8702857142857143,egoalter_full,node,21
0.9258246224250678,0.8568800588668138,0.9608085808580858,0.8617142857142858,node_nonetwork,deg,21
0.9262877728293275,0.8707738542449286,0.9562706270627063,0.8714285714285714,node_basic,deg,21
0.9262271952102273,0.8706280556600225,0.95503300330033,0.8705714285714286,node_full,deg,21
0.9357712374397291,0.8772194937665282,0.9579207920792079,0.878,egoalter_basic,deg,21
0.9355461800826923,0.8815238095238095,0.9546204620462047,0.8797142857142857,egoalter_full,deg,21
0.9223084252075677,0.8964555953803266,0.9191506737443854,0.8691054587024865,node_nonetwork,edge,21
0.9232829726418946,0.9000809061488673,0.9085340955492037,0.8653901114604172,node_basic,edge,21
0.9228886425946451,0.9009300444803882,0.9097590853409555,0.8668190911689054,node_full,edge,21
0.931483015419316,0.9068172650262203,0.9179256839526337,0.8765361531866247,egoalter_basic,edge,21
0.9312457951739291,0.9036144578313253,0.9187423438138016,0.8745355815947413,egoalter_full,edge,21
0.929398325132901,0.8852395672333848,0.9309223892726534,0.8665714285714285,node_nonetwork,node,22
0.9295469380077036,0.8859683030537302,0.9313287281592848,0.8674285714285714,node_basic,node,22
0.9295363786718623,0.8859683030537302,0.9313287281592848,0.8674285714285714,node_full,node,22
0.9380112234007397,0.8899188876013905,0.9362047947988622,0.8737142857142857,egoalter_basic,node,22
0.9379044567827893,0.8898337843061461,0.9353921170255993,0.8731428571428571,egoalter_full,node,22
0.9319616876903136,0.8911937377690803,0.932050757265657,0.8731428571428571,node_nonetwork,deg,22
0.9324302711084244,0.8953396524486572,0.9279574293900942,0.874,node_basic,deg,22
0.9313695686437918,0.8931962025316456,0.9242734343020876,0.87,node_full,deg,22
0.9418236259759412,0.9085439229843562,0.9271387638149816,0.884,egoalter_basic,deg,22
0.9372311212194322,0.8976780794962613,0.9336880884158821,0.8794285714285714,egoalter_full,deg,22
0.9273790095888814,0.8635003739715782,0.9498148909913616,0.8608571428571429,node_nonetwork,edge,22
0.9271885325921534,0.8623134328358208,0.9506375976964212,0.8602857142857143,node_basic,edge,22
0.926128787846721,0.8610384759058648,0.9481694775812423,0.8577142857142858,node_full,edge,22
0.9350465745117151,0.8776210446054137,0.9469354175236528,0.8714285714285714,egoalter_basic,edge,22
0.9282094123342128,0.8616422947131609,0.9452900041135335,0.8565714285714285,egoalter_full,edge,22
0.9261291795414156,0.876839659178931,0.9267294310274253,0.858,node_nonetwork,node,23
0.9264881686559517,0.8797517455391777,0.9283667621776505,0.8614285714285714,node_basic,node,23
0.9262941518853125,0.8767441860465116,0.9259107654523128,0.8574285714285714,node_full,node,23
0.935707256963014,0.8842431281455672,0.934916086778551,0.8691428571428571,egoalter_basic,node,23
0.9355074313070263,0.8875439281530652,0.9304134261154319,0.8691428571428571,egoalter_full,node,23
0.9224929517935189,0.8919354838709678,0.9058149058149059,0.8577142857142858,node_nonetwork,deg,23
0.9211123393543054,0.9027545909849749,0.8857493857493858,0.8537142857142858,node_basic,deg,23
0.9212276806794766,0.9031719532554258,0.8861588861588862,0.8542857142857143,node_full,deg,23
0.9288843320034247,0.909205020920502,0.8898443898443898,0.8611428571428571,egoalter_basic,deg,23
0.9313839101173694,0.9059934318555009,0.9037674037674037,0.8674285714285714,egoalter_full,deg,23
0.9243404408967323,0.8682406702208683,0.9336609336609336,0.854815661617605,node_nonetwork,edge,23
0.9245957490990604,0.8711656441717791,0.9303849303849304,0.8553872535010003,node_basic,edge,23
0.9246496001462889,0.8718833908707326,0.9307944307944308,0.8562446413260931,node_full,edge,23
0.9328136513566977,0.8821705426356589,0.9320229320229321,0.8656759074021149,egoalter_basic,edge,23
0.9302752912024436,0.8706015891032917,0.9422604422604423,0.8619605601600457,egoalter_full,edge,23
0.9265916514019326,0.8780022874571102,0.941922290388548,0.868,node_nonetwork,node,24
0.9272196861764506,0.8767123287671232,0.9423312883435583,0.8671428571428571,node_basic,node,24
0.9271840200040706,0.8775743707093822,0.9411042944785276,0.8671428571428571,node_full,node,24
0.9366103567586427,0.8830275229357798,0.9447852760736196,0.874,egoalter_basic,node,24
0.9365731398831157,0.8841743119266054,0.9460122699386503,0.8757142857142857,egoalter_full,node,24
0.9232941045677507,0.8752391886720245,0.9384489125974559,0.864,node_nonetwork,deg,24
0.9210312480337043,0.8951189995966116,0.9105457529749692,0.8634285714285714,node_basic,deg,24
0.9212126780185221,0.8955645161290322,0.9113664341403365,0.8642857142857143,node_full,deg,24
0.9298298302548783,0.9030032467532467,0.913007796471071,0.8711428571428571,egoalter_basic,deg,24
0.930493014752574,0.903814935064935,0.9138284776364383,0.8722857142857143,egoalter_full,deg,24
0.9251004554806516,0.8862298940761083,0.9265791632485644,0.8659617033438125,node_nonetwork,edge,24
0.9257027631152681,0.8894611727416799,0.920836751435603,0.8651043155187196,node_basic,edge,24
0.9257031497055342,0.8894611727416799,0.920836751435603,0.8651043155187196,node_full,edge,24
0.9351657196493781,0.9013184178985217,0.9253486464315013,0.8773935410117176,egoalter_basic,edge,24
0.933632116063676,0.8924646781789639,0.9327317473338802,0.874821377536439,egoalter_full,edge,24
0.9303961056302504,0.8947784810126582,0.9202603742880391,0.868,node_nonetwork,node,25
0.9298518371598713,0.8944025406907503,0.9165988608624899,0.8654285714285714,node_basic,node,25
0.930362918528398,0.8950715421303657,0.9161920260374288,0.8657142857142858,node_full,node,25
0.9375590535194727,0.8991729027176053,0.9288039056143206,0.8768571428571429,egoalter_basic,node,25
0.939352718765471,0.900904443570586,0.9320585842148088,0.8802857142857143,egoalter_full,node,25
0.9288105812761918,0.8880597014925373,0.9262597296190086,0.8671428571428571,node_nonetwork,deg,25
0.9286925937488274,0.8959839357429719,0.9139696845555101,0.866,node_basic,deg,25
0.9293127052451066,0.8963022508038585,0.9135600163867268,0.866,node_full,deg,25
0.9351625655362688,0.9011651265568501,0.9188857025809095,0.8731428571428571,egoalter_basic,deg,25
0.9371613903031274,0.8940944881889764,0.9303564113068414,0.8745714285714286,egoalter_full,deg,25
0.9311276354539805,0.8933177022274326,0.9307817589576547,0.8733923978279509,node_nonetwork,edge,25
0.931514501828539,0.8980563268544228,0.9218241042345277,0.8716776221777651,node_basic,edge,25
0.9308836480835475,0.8995234312946783,0.9222312703583062,0.8731066018862532,node_full,edge,25
0.9387880581259896,0.9130612244897959,0.9108306188925082,0.8765361531866247,egoalter_basic,edge,25
0.9382403552768418,0.9022082018927445,0.9315960912052117,0.8811088882537867,egoalter_full,edge,25
0.9256492115643687,0.8833976833976834,0.9357873210633947,0.8688571428571429,node_nonetwork,node,26
0.9258845307669196,0.8830567348514087,0.9357873210633947,0.8685714285714285,node_basic,node,26
0.9256872037914692,0.8832624661770391,0.934560327198364,0.868,node_full,node,26
0.9323889551168357,0.8880278961642775,0.9374233128834356,0.8737142857142857,egoalter_basic,node,26
0.9318621037226568,0.8881118881118881,0.9349693251533743,0.8722857142857143,egoalter_full,node,26
0.925572474906478,0.8787528868360277,0.937192118226601,0.8662857142857143,node_nonetwork,deg,26
0.9257970202600097,0.8820093457943925,0.9298029556650246,0.8645714285714285,node_basic,deg,26
0.9256955504524859,0.8815276695245519,0.9285714285714286,0.8634285714285714,node_full,deg,26
0.9337213106658271,0.884853168469861,0.9400656814449918,0.8731428571428571,egoalter_basic,deg,26
0.9335623541612652,0.888283378746594,0.9367816091954023,0.874,egoalter_full,deg,26
0.9287262512736401,0.8864781092599767,0.934640522875817,0.8705714285714286,node_nonetwork,edge,26
0.9289421487860037,0.887378640776699,0.9334150326797386,0.8705714285714286,node_basic,edge,26
0.9288365298590919,0.8869024485036922,0.9321895424836601,0.8694285714285714,node_full,edge,26
0.9379430558661994,0.8928987194412107,0.9399509803921569,0.8791428571428571,egoalter_basic,edge,26
0.9383049560128234,0.8939393939393939,0.9399509803921569,0.88,egoalter_full,edge,26
0.9271310948333706,0.871969696969697,0.940359477124183,0.8617142857142858,node_nonetwork,node,27
0.9269730547478814,0.8748103186646434,0.9419934640522876,0.8651428571428571,node_basic,node,27
0.9266010586744203,0.8748577929465301,0.9424019607843137,0.8654285714285714,node_full,node,27
0.9374961169512165,0.8762692741632192,0.951797385620915,0.8722857142857143,egoalter_basic,node,27
0.9383686380128731,0.8767897513187641,0.9505718954248366,0.872,egoalter_full,node,27
0.922846767594108,0.8812893081761006,0.9173486088379705,0.856,node_nonetwork,deg,27
0.9223601088627684,0.8871610845295056,0.910392798690671,0.8565714285714285,node_basic,deg,27
0.9231117951197738,0.8879585326953748,0.9112111292962357,0.8577142857142858,node_full,deg,27
0.92921052794723,0.8953112368633791,0.9063011456628478,0.8605714285714285,egoalter_basic,deg,27
0.9308654001140703,0.8954983922829582,0.911620294599018,0.864,egoalter_full,deg,27
0.9227165653554014,0.864516129032258,0.9359079704190633,0.8534285714285714,node_nonetwork,edge,27
0.9227119404434674,0.864516129032258,0.9359079704190633,0.8534285714285714,node_basic,edge,27
0.922009339238832,0.8626331811263318,0.9313886606409203,0.8491428571428571,node_full,edge,27
0.9297687852360478,0.8762567672080434,0.9309778142974527,0.8605714285714285,egoalter_basic,edge,27
0.9281570034270598,0.8698813624186759,0.9338537387017255,0.8568571428571429,egoalter_full,edge,27
0.9250209823155741,0.8849144634525661,0.9267100977198697,0.864,node_nonetwork,node,28
0.925799044017622,0.890234375,0.9279315960912052,0.8691428571428571,node_basic,node,28
0.9255065396183558,0.8887153455681375,0.9267100977198697,0.8671428571428571,node_full,node,28
0.9345589657668452,0.8924814959096221,0.9328175895765473,0.874,egoalter_basic,node,28
0.933500879853233,0.8943469785575049,0.9340390879478827,0.8762857142857143,egoalter_full,node,28
0.9283381050099313,0.8843298163345057,0.926320098239869,0.864,node_nonetwork,deg,28
0.9282196037488223,0.8988993069710558,0.9025787965616046,0.8611428571428571,node_basic,deg,28
0.9277940060822902,0.9002044989775051,0.9009414654113794,0.8611428571428571,node_full,deg,28
0.9369519074636818,0.9066829665851671,0.9107654523127302,0.8722857142857143,egoalter_basic,deg,28
0.9331261755731725,0.9141541038525963,0.8935734752353663,0.8671428571428571,egoalter_full,deg,28
0.9261845841386919,0.877992277992278,0.9354175236528177,0.8648571428571429,node_nonetwork,edge,28
0.9266959860147557,0.8909595559080096,0.9243109831345125,0.8688571428571429,node_basic,edge,28
0.9267452406724954,0.890210067380103,0.9238996297819827,0.868,node_full,edge,28
0.9351835640285538,0.8917748917748918,0.9321266968325792,0.8742857142857143,egoalter_basic,edge,28
0.9331725887055222,0.8989169675090253,0.9218428630193336,0.8737142857142857,egoalter_full,edge,28
0.9165864492893132,0.8908366533864542,0.9082047116165719,0.8571428571428571,node_nonetwork,node,29
0.9165152319103944,0.8908366533864542,0.9082047116165719,0.8571428571428571,node_basic,node,29
0.9168364927240882,0.8919026725169525,0.9082047116165719,0.858,node_full,node,29
0.925859186807098,0.8969236915701159,0.9118602761982129,0.8642857142857143,egoalter_basic,node,29
0.9255954477225308,0.89700598802395215,0.912672623883022,0.8648571428571429,egoalter_full,node,29
0.9215623423514251,0.8523440383905501,0.9498148909913616,0.8508571428571429,node_nonetwork,deg,29
0.921518090119862,0.867474441499432,0.9424105306458248,0.86,node_basic,deg,29
0.9218324733649667,0.8668437025796661,0.9399424105306459,0.858,node_full,deg,29
0.9296362582006119,0.8773621288083301,0.9358288770053476,0.8645714285714285,egoalter_basic,deg,29
0.9313378527047156,0.8754311996933691,0.939531057178116,0.8651428571428571,egoalter_full,deg,29
0.9156963797650444,0.8581721653394009,0.9331958762886597,0.8468571428571429,node_nonetwork,edge,29
0.9164842963318149,0.8665644171779141,0.931958762886598,0.8534285714285714,node_basic,edge,29
0.9143821625509471,0.86579251831855,0.9257731958762887,0.8491428571428571,node_full,edge,29
0.9228451690242148,0.8794660384766392,0.9237113402061856,0.8594285714285714,egoalter_basic,edge,29
0.9204890913450012,0.8671274961597543,0.9311340206185567,0.8534285714285714,egoalter_full,edge,29
0.9263803105148694,0.9018036072144289,0.914262494920764,0.8697142857142857,node_nonetwork,node,30
0.9259743627147505,0.900523560209424,0.9085737505079237,0.8651428571428571,node_basic,node,30
0.9258171459366699,0.9002413515687852,0.9093864282811865,0.8654285714285714,node_full,node,30
0.9346032955296074,0.906187624750499,0.9223892726533929,0.8782857142857143,egoalter_basic,node,30
0.9327475900271375,0.9047619047619048,0.9187322226737099,0.8748571428571429,egoalter_full,node,30
0.92880722980971675,0.8891500195848022,0.9269089424254798,0.868,node_nonetwork,deg,30
0.9280146579178127,0.8845408756296009,0.9322172315230707,0.8674285714285714,node_basic,deg,30
0.927945890650721,0.8848390849166343,0.9318089015924867,0.8674285714285714,node_full,deg,30
0.9359912723848138,0.8992890995260664,0.9297672519395672,0.878,egoalter_basic,deg,30
0.9308166326650735,0.8861693861693861,0.9314005716619028,0.8682857142857143,egoalter_full,deg,30
0.9266340150083061,0.8769171779141104,0.9365274365274365,0.864,node_nonetwork,edge,30
0.9246879204346123,0.887001185302252,0.9193284193284194,0.862,node_basic,edge,30
0.9231168786934383,0.8861111111111111,0.9144144144144144,0.8582857142857143,node_full,edge,30
0.9330524888180843,0.890502354788069,0.9291564291564292,0.8708571428571429,egoalter_basic,edge,30
0.9308904195482646,0.8920094936708861,0.9234234234234234,0.8685714285714285,egoalter_full,edge,30
0.919534545634797,0.8747569039284325,0.9205894392140811,0.8525714285714285,node_nonetwork,node,31
0.9210708021799585,0.8757281553398059,0.9230454359394188,0.8548571428571429,node_basic,node,31
0.9210874543179575,0.8748062015503876,0.9238641015145314,0.8545714285714285,node_full,node,31
0.9298352483937464,0.8793969849246231,0.9312320916905444,0.8628571428571429,egoalter_basic,node,31
0.9290522106487712,0.8791166214645486,0.9287760949652067,0.8611428571428571,egoalter_full,node,31
0.9183063932430088,0.867590454195535,0.924149241492415,0.8488571428571429,node_nonetwork,deg,31
0.9195418155878071,0.8760750586395621,0.9188191881918819,0.8528571428571429,node_basic,deg,31
0.9195870281040228,0.8760265936644506,0.9184091840918409,0.8525714285714285,node_full,deg,31
0.9264713099534388,0.8847671665351223,0.9192291922919229,0.8602857142857143,egoalter_basic,deg,31
0.9264983601768157,0.8847216739044611,0.9188191881918819,0.86,egoalter_full,deg,31
0.9182964559546973,0.8597491448118586,0.9320148331273177,0.8474285714285714,node_nonetwork,edge,31
0.9192341823943205,0.8736349453978159,0.92295014421096,0.854,node_basic,edge,31
0.9189385028863312,0.8727059742288169,0.9208899876390606,0.852,node_full,edge,31
0.9271729851841527,0.8753398058252427,0.9287185826122786,0.8588571428571429,egoalter_basic,edge,31
0.9272348090812776,0.8764088612514574,0.9291306139266584,0.86,egoalter_full,edge,31
0.9146767735665695,0.8842063804647499,0.9163265306122449,0.8574285714285714,node_nonetwork,node,32
0.9134985422740525,0.8844637223974764,0.9155102040816326,0.8571428571428571,node_basic,node,32
0.9135646258503402,0.8839039748130657,0.916734693877551,0.8574285714285714,node_full,node,32
0.9202013605442176,0.8922465208747515,0.9159183673469388,0.8637142857142858,egoalter_basic,node,32
0.9210806608357629,0.8900275916436736,0.9216326530612244,0.8654285714285714,egoalter_full,node,32
0.9180470905092075,0.8850393700787401,0.9183006535947712,0.8594285714285714,node_nonetwork,deg,32
0.9182785202167052,0.8920863309352518,0.9117647058823529,0.8611428571428571,node_basic,deg,32
0.9182443493874102,0.8900398406374502,0.9125816993464052,0.86,node_full,deg,32
0.9250381315390541,0.9025787965616046,0.9007352941176471,0.8625714285714285,egoalter_basic,deg,32
0.9260481125276473,0.8912183544303798,0.9203431372549019,0.8657142857142858,egoalter_full,deg,32
0.9160833948711833,0.8623713305375524,0.9354838709677419,0.8522857142857143,node_nonetwork,edge,32
0.9160176525718234,0.869364161849711,0.9330024813895782,0.8568571428571429,node_basic,edge,32
0.9161980616723924,0.8678736517719569,0.9317617866004962,0.8548571428571429,node_full,edge,32
0.9230123274455753,0.8796404845642829,0.9309346567411083,0.8642857142857143,egoalter_basic,edge,32
0.9234044879057103,0.8702348864073931,0.9346567411083541,0.8585714285714285,egoalter_full,edge,32
0.9222286632352689,0.8855350842806743,0.9205378973105135,0.8608571428571429,node_nonetwork,node,33
0.9226700544317546,0.8871473354231975,0.9225753871230644,0.8634285714285714,node_basic,node,33
0.922902242563357,0.8871473354231975,0.9225753871230644,0.8634285714285714,node_full,node,33
0.9302609701100634,0.8955459203783996,0.9258353708231459,0.8722857142857143,egoalter_basic,node,33
0.9305301680948574,0.8952755905511811,0.9266503667481663,0.8725714285714286,egoalter_full,node,33
0.923921249240111,0.8857927786499215,0.9208486332109344,0.8614285714285714,node_nonetwork,deg,33
0.9227513215165966,0.8993097848152659,0.9037127702978376,0.8617142857142858,node_basic,deg,33
0.9235089741779683,0.899513776337115,0.9057527539779682,0.8631428571428571,node_full,deg,33
0.9303982460418677,0.9092775041050903,0.9037127702978376,0.8694285714285714,egoalter_basic,deg,33
0.9330146369315223,0.906957928802589,0.9147286821705426,0.8745714285714286,egoalter_full,deg,33
0.9211518356923243,0.8846459824980112,0.913722267871816,0.857102029151186,node_nonetwork,edge,33
0.9216787991713634,0.8947368421052632,0.9009860312243221,0.8573878250928837,node_basic,edge,33
0.9218998460772854,0.8946508779093507,0.900164338537387,0.8568162332094884,node_full,edge,33
0.9304346484274036,0.9068144499178982,0.9075595727198028,0.8708202343526722,egoalter_basic,edge,33
0.9313327238148144,0.9002028397565923,0.9116680361544782,0.8682480708773935,egoalter_full,edge,33
0.9163960625397933,0.8745697896749522,0.9330885352917176,0.8594285714285714,node_nonetwork,node,34
0.9151518475173457,0.8749040675364543,0.9302325581395349,0.858,node_basic,node,34
0.913289608840422,0.8733691481197237,0.9286005711954305,0.8557142857142858,node_full,node,34
0.9250196122358572,0.885195206803247,0.934312525499796,0.8691428571428571,egoalter_basic,node,34
0.9243996438876916,0.8836040216550657,0.9322725418196655,0.8665714285714285,egoalter_full,node,34
0.9184203596244825,0.8619136960600375,0.9444901315789473,0.8562857142857143,node_nonetwork,deg,34
0.9182517278976937,0.8684910680349677,0.9395559210526315,0.8591428571428571,node_basic,deg,34
0.9163340232603981,0.8693830921553694,0.938733552631579,0.8594285714285714,node_full,deg,34
0.924415641016164,0.8883610451306413,0.9226973684210527,0.8657142857142858,egoalter_basic,deg,34
0.9238808705401144,0.8745697896749522,0.9403782894736842,0.8648571428571429,egoalter_full,deg,34
0.918285307789006,0.896579476861167,0.9075356415478615,0.8617142857142858,node_nonetwork,edge,34
0.9184899482551964,0.8978930307941653,0.9026476578411405,0.8597142857142858,node_basic,edge,34
0.9173821611982187,0.8977272727272727,0.9010183299389002,0.8585714285714285,node_full,edge,34
0.9264218127247391,0.9075595727198028,0.8997963340122199,0.8654285714285714,egoalter_basic,edge,34
0.9273506855455618,0.9042037186742118,0.9112016293279023,0.87,egoalter_full,edge,34
0.931980563654033,0.8836140888208269,0.9420408163265306,0.8725714285714286,node_nonetwork,node,35
0.9325947521865889,0.8830275229357798,0.9428571428571428,0.8725714285714286,node_basic,node,35
0.9326631681243926,0.8830476190476191,0.9461224489795919,0.8745714285714286,node_full,node,35
0.9423576287657921,0.8912456613960663,0.943265306122449,0.8797142857142857,egoalter_basic,node,35
0.9427502429543246,0.8939277478862413,0.9493877551020408,0.8857142857142857,egoalter_full,node,35
0.927652256487172,0.8694656488549618,0.9444444444444444,0.864,node_nonetwork,deg,35
0.9284943999365916,0.8766485647788984,0.9369817578772802,0.8657142857142858,node_basic,deg,35
0.9283724606135987,0.8790824261275272,0.9373963515754561,0.868,node_full,deg,35
0.9366460436786654,0.889633425305479,0.935737976782753,0.8757142857142857,egoalter_basic,deg,35
0.9354525625548727,0.8817162736760726,0.9456882255389718,0.8751428571428571,egoalter_full,deg,35
0.9290750308839215,0.8800617045892788,0.9379367036580354,0.868,node_nonetwork,edge,35
0.929160931906683,0.8926868044515104,0.9231401561857788,0.8694285714285714,node_basic,edge,35
0.9265773527153776,0.8935831008369869,0.9214960953555281,0.8691428571428571,node_full,edge,35
0.93287162496615,0.9067761806981519,0.9075215782983971,0.8708571428571429,egoalter_basic,edge,35
0.9337317908129049,0.8978943186332936,0.9288943690916563,0.8771428571428571,egoalter_full,edge,35
0.9153473275024295,0.8783464566929133,0.9106122448979592,0.8491428571428571,node_nonetwork,node,36
0.9159420796890184,0.8803149606299212,0.9126530612244897,0.852,node_basic,node,36
0.9155121477162294,0.8811685748124753,0.9110204081632653,0.8517142857142858,node_full,node,36
0.9231226433430515,0.8834186687672312,0.9155102040816326,0.8562857142857143,egoalter_basic,node,36
0.9234274052478134,0.885297595585337,0.916734693877551,0.8585714285714285,egoalter_full,node,36
0.9167194869382469,0.8555176336746303,0.9337748344370861,0.8454285714285714,node_nonetwork,deg,36
0.9170211352361868,0.8561669829222012,0.9337748344370861,0.846,node_basic,deg,36
0.9167122321057648,0.8560030395136778,0.9325331125827815,0.8451428571428572,node_full,deg,36
0.9272561765352753,0.868663594470046,0.9362582781456954,0.8582857142857143,egoalter_basic,deg,36
0.9272183750397106,0.8651642475171887,0.9375,0.856,egoalter_full,deg,36
0.9171537920197433,0.8613748575769085,0.9314168377823409,0.848,node_nonetwork,edge,36
0.9170917083610493,0.8765673981191222,0.9186858316221765,0.8534285714285714,node_basic,edge,36
0.9168456874029943,0.8768627450980392,0.9182751540041068,0.8534285714285714,node_full,edge,36
0.925491511698528,0.8827014218009479,0.917864476386037,0.858,egoalter_basic,edge,36
0.9261266159585851,0.8817753338570307,0.9219712525667351,0.8597142857142858,egoalter_full,edge,36
0.9208954830630363,0.8749043611323641,0.9357610474631751,0.8617142857142858,node_nonetwork,node,37
0.921842452760006,0.8738049713193117,0.9349427168576104,0.8602857142857143,node_basic,node,37
0.9219478438228438,0.8741392501912777,0.9349427168576104,0.8605714285714285,node_full,node,37
0.9316077871596489,0.8801983975581839,0.9439443535188216,0.8711428571428571,egoalter_basic,node,37
0.9318189567524674,0.8814984709480123,0.9435351882160393,0.872,egoalter_full,node,37
0.9208604340325687,0.8629001883239171,0.9412489728841413,0.8551428571428571,node_nonetwork,deg,37
0.9213583828841259,0.8732232039953899,0.9338537387017255,0.8597142857142858,node_basic,deg,37
0.9215703580144328,0.8727412533640907,0.932621199671323,0.8585714285714285,node_full,deg,37
0.9291405680316838,0.8832428238944918,0.9354971240755957,0.8691428571428571,egoalter_basic,deg,37
0.9299429902522273,0.8813755795981453,0.9371405094494659,0.8685714285714285,egoalter_full,deg,37
0.9195384110733295,0.8706830391404451,0.9329769736842105,0.8571428571428571,node_nonetwork,edge,37
0.9204547204563375,0.8740340030911901,0.9300986842105263,0.8582857142857143,node_basic,edge,37
0.9200751065690913,0.876216426625146,0.9255756578947368,0.8574285714285714,node_full,edge,37
0.9291469544648138,0.8838206627680312,0.9321546052631579,0.8677142857142857,egoalter_basic,edge,37
0.9290537835107432,0.8838659392049883,0.9325657894736842,0.868,egoalter_full,edge,37
0.924673261432928,0.8846005403319182,0.9339853300733496,0.8682857142857143,node_nonetwork,node,38
0.9258719910989355,0.8836671802773498,0.93480032599837,0.868,node_basic,node,38
0.925816281530447,0.884393063583815,0.9352078239608802,0.8688571428571429,node_full,node,38
0.9320997754475855,0.8907400232468036,0.936837815810921,0.8751428571428571,egoalter_basic,node,38
0.9319817334947742,0.8879443585780525,0.9364303178484108,0.8725714285714286,egoalter_full,node,38
0.9250127117774376,0.8812451960030746,0.9386000818665575,0.8688571428571429,node_nonetwork,deg,38
0.9254584469131777,0.88801261829653,0.9218174375767499,0.8642857142857143,node_basic,deg,38
0.925580820764519,0.8918383518225039,0.9214081047891937,0.8671428571428571,node_full,deg,38
0.9311740028370596,0.8968538430904023,0.9218174375767499,0.8714285714285714,egoalter_basic,deg,38
0.9323547555988941,0.8941129988146977,0.926320098239869,0.872,egoalter_full,deg,38
0.9256533844334714,0.8609765188222139,0.9490550534100246,0.858,node_nonetwork,edge,38
0.9265567838979066,0.8659406684190762,0.9474116680361545,0.8614285714285714,node_basic,edge,38
0.9266215326649822,0.8655146506386175,0.9465899753492194,0.8605714285714285,node_full,edge,38
0.9338907379971974,0.8709433962264151,0.9482333607230896,0.8662857142857143,egoalter_basic,edge,38
0.9323201949862872,0.868588543616623,0.9531635168447001,0.8671428571428571,egoalter_full,edge,38
0.9223674707384814,0.8821928460342147,0.9283960720130933,0.8634285714285714,node_nonetwork,node,39
0.9224585255170361,0.8818958818958819,0.9288052373158756,0.8634285714285714,node_basic,node,39
0.9171463509894361,0.8796728971962616,0.92430441898527,0.8588571428571429,node_full,node,39
0.9303504562813073,0.8910306845003934,0.926759410801964,0.8697142857142857,egoalter_basic,node,39
0.9260557704706641,0.8877110325873577,0.9251227495908347,0.866,egoalter_full,node,39
0.9229802873780696,0.8694656488549618,0.9405450041288191,0.8611428571428571,node_nonetwork,deg,39
0.923354102544854,0.8753377074488614,0.9364161849710982,0.8637142857142858,node_basic,deg,39
0.9233652097578015,0.8737451737451738,0.9343517753922378,0.8611428571428571,node_full,deg,39
0.9312946107802779,0.8890205371248026,0.9293971924029728,0.8708571428571429,egoalter_basic,deg,39
0.9317415803495784,0.8801556420233463,0.9339388934764657,0.8662857142857143,egoalter_full,deg,39
0.924440468730466,0.8856362217017955,0.9276369582992641,0.8656759074021149,node_nonetwork,edge,39
0.9233521946795318,0.8949698189134809,0.9092395748160261,0.8619605601600457,node_basic,edge,39
0.9233584067326231,0.8946098149637972,0.9092395748160261,0.8616747642183481,node_full,edge,39
0.931566470132837,0.903199675982179,0.9116925592804579,0.8699628465275793,egoalter_basic,edge,39
0.9318456242686278,0.902834008097166,0.9116925592804579,0.8696770505858816,egoalter_full,edge,39
0.9103428677817954,0.9020185029436502,0.8701825557809331,0.842,node_nonetwork,node,40
0.9099301329727293,0.9054514480408858,0.8624746450304259,0.8397142857142857,node_basic,node,40
0.9099328766989054,0.9054916985951469,0.8628803245436105,0.84,node_full,node,40
0.9164684324504414,0.9079780498100465,0.8726166328600405,0.848,egoalter_basic,node,40
0.917217077735642,0.9076339097427246,0.8730223123732251,0.848,egoalter_full,node,40
0.9114958149243777,0.8660305343511451,0.9295370749692748,0.8505714285714285,node_nonetwork,deg,40
0.9123139907288883,0.872825666795516,0.9250307251126587,0.8537142857142858,node_basic,deg,40
0.912307027530552,0.872720217306946,0.9213437115936092,0.8514285714285714,node_full,deg,40
0.9224702023466752,0.8810916179337231,0.9258500614502253,0.8611428571428571,egoalter_basic,deg,40
0.9238067495828851,0.8779451525685593,0.931175747644408,0.8617142857142858,egoalter_full,deg,40
0.914956568602465,0.8469462840323767,0.9477151090983944,0.8448571428571429,node_nonetwork,edge,40
0.9153540378687498,0.8545250560957367,0.9407163441745574,0.8477142857142858,node_basic,edge,40
0.9153578818655224,0.8545250560957367,0.9407163441745574,0.8477142857142858,node_full,edge,40
0.9251635332326975,0.8633120540743522,0.9464800329353643,0.8588571428571429,egoalter_basic,edge,40
0.9256805507986096,0.8634146341463415,0.9473034170440511,0.8594285714285714,egoalter_full,edge,40
0.9234752392997074,0.8650168728908887,0.9439443535188216,0.858,node_nonetwork,node,41
0.9238770427267767,0.8699095022624435,0.9439443535188216,0.8622857142857143,node_basic,node,41
0.9239537612210484,0.8699095022624435,0.9439443535188216,0.8622857142857143,node_full,node,41
0.9311532882011605,0.8775123246113007,0.9468085106382979,0.8705714285714286,egoalter_basic,node,41
0.9304759956355702,0.876800606520091,0.9463993453355155,0.8697142857142857,egoalter_full,node,41
0.9228485361229454,0.8890662410215483,0.9127406800491602,0.8597142857142858,node_nonetwork,deg,41
