Y_true,Y_no_model,Y_hat_node_nonetwork,Y_hat_node_basic,Y_hat_node_full,Y_hat_edge_nonetwork,Y_hat_edge_basic,Y_hat_edge_full,Y_hat_egoalter_basic,Y_hat_egoalter_full,majority_group_homophily,majority_group_homophily_normalized,sampling,rep
1341.0033839875623,1509.331835231646,1382.4429271365013,1386.332916892718,1371.4203110698265,1414.8101438391448,1452.60476855357,1441.7909629528838,1377.6473562333101,1387.081694328648,0.47892977999555797,-0.3158146000063457,node,1
1341.0033839875623,413.2311470799278,1309.4608143040177,1310.0683586621597,1312.5170942207913,1034.9955986385526,1110.345983453657,1153.1840469062054,1319.4560306413653,1326.1721442735802,0.47892977999555797,-0.3158146000063457,deg,1
1341.0033839875623,1233.357550951322,1176.4057054681664,1173.7607685027833,1173.6435319546229,1199.6807870861487,1184.8998104795605,1190.8705856681274,1171.7295603966147,1182.5308401613877,0.47892977999555797,-0.3158146000063457,edge,1
1311.6695421139432,1319.6377920618283,1409.647716672319,1374.8959681736155,1336.822254065212,1399.142153201456,1439.7713820301449,1375.583278979202,1343.0297655290535,1340.3203261821825,0.46845340789783685,-0.33078084586023304,node,2
1311.6695421139432,432.2574924586021,1375.1500738029474,1365.6072620428183,1362.8291263672713,1098.8058285768277,1214.626504116402,1358.2443816432146,1343.7843069133571,1360.0939285434438,0.46845340789783685,-0.33078084586023304,deg,2
1311.6695421139432,1243.7886670459286,1343.689032364573,1346.848432077914,1346.3819986544445,1312.5988662223117,1357.6701245901802,1380.0402206131712,1338.4179779790622,1330.3194761157947,0.46845340789783685,-0.33078084586023304,edge,2
1359.7018838955676,1277.5836005637266,1201.7830258566232,1258.5185337582648,1206.8955790288385,1190.293108166167,1259.9343054402375,1303.4020326695174,1212.0686138249223,1213.075169761137,0.4856078156769884,-0.30627454903287366,node,3
1359.7018838955676,443.97416480470287,1375.9483669660026,1380.0100419694058,1378.4212531078585,1343.9767735026398,1253.4563008816758,1253.0309280031472,1384.618405788431,1389.8205571064443,0.4856078156769884,-0.30627454903287366,deg,3
1359.7018838955676,1246.9061032905906,1275.0029114666074,1275.3430196251086,1280.5448222330258,1198.5767844401678,1239.6138972591314,1239.7853553283771,1291.477962086744,1293.427763416373,0.4856078156769884,-0.30627454903287366,edge,3
1371.0039119995542,1326.8760255516559,1261.0708687264562,1271.0773710498695,1298.4204960071343,1334.2548555078113,1300.2367847780943,1302.1740964555888,1302.1133123033176,1347.0969172900466,0.4896442542855551,-0.3005082081634927,node,4
1371.0039119995542,572.8779452949115,1324.6436765981143,1321.1546879243192,1325.5623207854235,1324.3852204645357,1272.8719789595386,1260.422000569967,1343.1871342154427,1337.5878144066758,0.4896442542855551,-0.3005082081634927,deg,4
1371.0039119995542,1604.4287193254606,1399.8398537153785,1405.8090212345796,1414.9955698399465,1465.6044024410337,1511.03982213838,1499.8346056332973,1429.3622021710992,1427.2315458238847,0.4896442542855551,-0.3005082081634927,edge,4
1412.219007223621,956.435909946403,1340.468161445049,1305.423091907231,1321.2114090282794,1186.192413056526,1225.536348975277,1233.4135772344764,1341.0856595701825,1333.983162200842,0.5043639311512932,-0.2794800983552954,node,5
1412.219007223621,570.6942943134278,1399.1363801137716,1399.5949131224866,1400.102809690655,1380.9094787159056,1388.6934544129024,1385.181325149097,1387.2602986858049,1387.6603041577994,0.5043639311512932,-0.2794800983552954,deg,5
1412.219007223621,1372.4776428728899,1431.19155604176,1440.084255683293,1450.7689041903848,1415.8809031152687,1372.8520170240113,1369.9405081647617,1437.3638266191897,1437.1852695217199,0.5043639311512932,-0.2794800983552954,edge,5
1347.011540011702,1626.8116036349068,1388.0197024334652,1411.204961988382,1362.3944041208001,1466.9960381593696,1502.8395808312762,1434.2272905330392,1412.29419889223,1382.564751594858,0.4810755500041793,-0.31274921427974384,node,6
1347.011540011702,463.5965030586609,1324.793305564853,1321.2266672465128,1320.6257975789713,1192.4593188112551,1190.0935602688921,1203.356937842857,1326.19098278488,1323.8226296911876,0.4810755500041793,-0.31274921427974384,deg,6
1347.011540011702,1481.7607477264182,1412.0936240890683,1408.010188651623,1411.8149371766644,1396.0044145185177,1448.410327884676,1448.8615241488687,1384.164097613093,1393.7050082818052,0.4810755500041793,-0.31274921427974384,edge,6
1367.2027180977266,1669.6268869192984,1406.1673610504827,1414.2134243196788,1428.4042425615276,1538.9333284414497,1528.2913431853312,1535.6832552962787,1468.8434815879316,1489.4536217428906,0.48828668503490236,-0.3024475928072823,node,7
1367.2027180977266,510.6540056471711,1372.7725247865915,1372.7618988393665,1369.3025136687456,1277.2830825254025,1240.6320082660766,1233.1014906468545,1353.552155364399,1355.797099916089,0.48828668503490236,-0.3024475928072823,deg,7
1367.2027180977266,1493.313865645816,1451.4181191002037,1449.202046105049,1450.097296773471,1389.1363431153704,1434.616053814182,1460.9769031751764,1421.435247626504,1429.7679776392292,0.48828668503490236,-0.3024475928072823,edge,7
1309.6835684604293,1732.553857868558,1399.6922099183219,1366.3660311141293,1326.4423162571209,1313.6591664561458,1336.6617190641696,1321.8834271444425,1343.433745314521,1341.2061332707235,0.4677441315930105,-0.3317940977242707,node,8
1309.6835684604293,367.3664754644152,1300.5944500233838,1298.817720782332,1296.3213862031869,1210.38579521613,1182.7534632175843,1216.1373885668868,1292.6102528284528,1292.0935798887372,0.4677441315930105,-0.3317940977242707,deg,8
