Y_true,Y_no_model,Y_hat_node_nonetwork,Y_hat_node_basic,Y_hat_node_full,Y_hat_edge_nonetwork,Y_hat_edge_basic,Y_hat_edge_full,Y_hat_egoalter_basic,Y_hat_egoalter_full,majority_group_homophily,majority_group_homophily_normalized,sampling,rep
1061.3457743851181,931.7806818475349,1580.7061369274713,1394.1076402338435,1365.9575772482717,858.4339472102781,1004.4634832547832,1150.6191390922686,1129.40270670675,1078.872075121071,0.37905206228039934,-0.4584970538851438,node,1
1061.3457743851181,406.0655984998693,1326.2265788201087,1384.2832645537344,1375.7118703213073,697.6564932616494,871.1029203666089,927.7988389154492,1255.0342296568438,1110.2470843855253,0.37905206228039934,-0.4584970538851438,deg,1
1061.3457743851181,1098.8515485650016,1381.1343987299613,1416.9386548419275,1399.9388056287787,960.6936251189211,1044.4802276866928,1052.281279897073,1287.8481229139602,1146.762440895967,0.37905206228039934,-0.4584970538851438,edge,1
1054.1350850487445,1213.4284575247182,1530.7985212098592,1405.8641761780484,1383.0924940319694,1124.9901090922447,1192.2293227165992,1190.886717239794,1209.0241211691116,1151.4968478285205,0.3764768160888373,-0.46217597701594665,node,2
1054.1350850487445,433.4477943990305,1339.2440771692188,1338.2404110550679,1346.1302499104922,687.8034928559389,834.322292646545,929.1596547266716,1188.3443056359615,1140.8976700557962,0.3764768160888373,-0.46217597701594665,deg,2
1054.1350850487445,1061.1108510950166,1391.2819694824486,1429.599074282514,1412.5899278792333,1021.6182715914774,1024.0845251713472,998.589050505662,1303.4678029196,1165.2228346251002,0.3764768160888373,-0.46217597701594665,edge,2
1048.5811075728107,1026.4194784111762,1455.0523613464256,1320.266952464457,1326.2739616997462,996.8110597978047,981.0422263014365,1031.0587275065668,1191.5001507409743,1171.5368599938445,0.37449325270457523,-0.4650096389934639,node,3
1048.5811075728107,492.96610193697165,1338.021743618729,1339.2588516606208,1333.2106993719958,787.1478167758028,847.7066274243397,878.1409312287815,1211.0496740989934,1112.5844352693653,0.37449325270457523,-0.4650096389934639,deg,3
1048.5811075728107,1181.2288202795858,1328.659354436894,1366.2922051437308,1355.6985780134287,941.0291242929583,1038.7882664449921,1042.9675148001807,1219.6986253394284,1077.9274596261073,0.37449325270457523,-0.4650096389934639,edge,3
1078.585047545967,1088.5505731448882,1696.9589938415688,1575.3575551339281,1525.349366934915,1009.2496417794015,1076.1003227607914,1123.5113081898974,1323.288289590544,1271.8549591765277,0.3852089455521311,-0.4497015063540984,node,4
1078.585047545967,501.78195896387433,1415.229021018856,1430.0446975309076,1420.3151921167414,856.5918299352854,883.529745494522,848.2835482029276,1281.0127309014129,1125.1481346411426,0.3852089455521311,-0.4497015063540984,deg,4
1078.585047545967,1255.7628772730975,1351.9113125013575,1346.7958800485196,1331.2873154431225,1067.7978185874367,1099.8106514825365,1087.1154985171374,1164.3983242722047,1066.38217961005,0.3852089455521311,-0.4497015063540984,edge,4
1057.5422802112737,1218.2572780212931,1546.7674621280544,1431.2859009582264,1341.625330374117,1030.2038675060637,1086.8408779832612,1020.3803973353233,1160.5962163319512,1057.4200265163358,0.37769367150402633,-0.4604376121371052,node,5
